timestamp,heat_demand_W,hour,dayofweek,month,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2025-06-25 10:00:00+00:00,762924.4496963876,10,2,6,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 11:00:00+00:00,1135699.3537444393,11,2,6,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 12:00:00+00:00,1138660.590615607,12,2,6,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 13:00:00+00:00,1328418.0610243855,13,2,6,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 14:00:00+00:00,1341561.5855207322,14,2,6,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 15:00:00+00:00,1218656.671492875,15,2,6,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 16:00:00+00:00,1290800.6204357846,16,2,6,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 17:00:00+00:00,1365983.8399184593,17,2,6,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 18:00:00+00:00,1333278.3108032844,18,2,6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 19:00:00+00:00,1308492.9682761347,19,2,6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 20:00:00+00:00,1301614.713396302,20,2,6,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 21:00:00+00:00,1363923.3722787085,21,2,6,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 22:00:00+00:00,1038908.0814410304,22,2,6,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-25 23:00:00+00:00,1041318.2920682256,23,2,6,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-06-26 00:00:00+00:00,995207.0863921896,0,3,6,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 01:00:00+00:00,1057115.5024237086,1,3,6,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 02:00:00+00:00,1058410.4347871875,2,3,6,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 03:00:00+00:00,1343271.5462293115,3,3,6,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 04:00:00+00:00,1558537.7183815916,4,3,6,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 05:00:00+00:00,1593944.4411064168,5,3,6,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 06:00:00+00:00,1375836.2550508385,6,3,6,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 07:00:00+00:00,914510.5089061444,7,3,6,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 08:00:00+00:00,964086.652974992,8,3,6,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 09:00:00+00:00,1129259.1091834905,9,3,6,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 10:00:00+00:00,1378561.1945779976,10,3,6,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 11:00:00+00:00,1333236.039250399,11,3,6,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 12:00:00+00:00,1295825.0703694709,12,3,6,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 13:00:00+00:00,1370045.8878690165,13,3,6,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 14:00:00+00:00,1324276.9130671115,14,3,6,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 15:00:00+00:00,1352148.3733915258,15,3,6,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 16:00:00+00:00,1275678.4339404362,16,3,6,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 17:00:00+00:00,1384205.9827333735,17,3,6,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 18:00:00+00:00,1328007.170707805,18,3,6,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 19:00:00+00:00,1317621.522854091,19,3,6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 20:00:00+00:00,1387142.741574294,20,3,6,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 21:00:00+00:00,1334615.2361984977,21,3,6,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 22:00:00+00:00,1333356.4081338593,22,3,6,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-26 23:00:00+00:00,1348888.9597344757,23,3,6,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-06-27 00:00:00+00:00,1350918.774132187,0,4,6,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 01:00:00+00:00,1405047.362319993,1,4,6,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 02:00:00+00:00,1345089.819834412,2,4,6,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 03:00:00+00:00,1531444.836081036,3,4,6,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 04:00:00+00:00,1466557.723881092,4,4,6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 05:00:00+00:00,1378667.6453616847,5,4,6,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 06:00:00+00:00,1566337.042705833,6,4,6,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
